pr_number,priorities_number,author_identity,has_labels,mergable_state,has_assignees_content,is_weekday,comment_num,review_comment_num,commit_num,file_changed_num,total_add_line,total_delete_line,label_count,workload,pre_prs,change_num,accept_num,close_num,review_num,participants_count,title_words,body_words,has_bug,has_document,has_feature,has_improve,has_refactor
2911,1,2,0,2,0,1,2,1,1,2,4,3,3,2,3,3,3,3,1,1,4,4,0,0,0,0,0
2913,4,0,0,2,0,1,3,1,1,2,1,3,3,2,2,2,2,2,1,4,0,2,0,0,0,0,0
2915,4,1,0,2,0,1,4,1,1,2,3,2,3,2,1,1,1,1,1,4,2,3,0,0,0,0,0
2916,3,3,0,2,0,1,0,1,1,1,1,0,3,2,1,1,1,1,1,2,2,2,0,0,0,0,0
2917,3,3,0,2,0,1,4,0,1,1,0,0,3,2,1,1,1,1,0,4,2,4,0,0,0,0,0
2918,2,0,0,2,0,1,1,0,1,0,0,0,3,2,2,2,2,2,0,2,2,1,0,0,0,0,0
2919,4,0,0,2,0,1,2,1,1,2,4,2,3,2,2,2,2,2,1,2,4,3,0,0,0,0,0
2920,1,0,0,2,0,1,3,0,1,1,1,1,3,2,2,2,2,2,1,0,0,3,0,0,0,0,0
2921,0,2,0,2,0,1,4,1,1,2,3,4,3,2,3,3,3,3,1,4,3,4,0,0,0,0,0
2923,2,0,0,2,0,1,2,1,1,0,0,0,3,2,2,2,2,2,1,2,3,1,0,0,0,0,0
2926,0,0,1,2,0,0,0,1,1,1,1,2,0,2,2,2,2,2,0,0,0,3,0,0,0,0,0
2930,1,0,0,2,0,0,3,0,1,0,0,0,3,2,2,2,2,2,0,2,2,1,0,0,0,0,1
2933,3,0,0,2,0,0,3,1,1,2,3,2,3,2,2,2,2,2,1,2,4,2,0,0,0,0,0
2934,4,2,0,2,0,0,3,1,0,0,1,0,3,1,3,3,3,3,1,2,2,4,0,0,0,0,0
2935,1,0,0,2,0,0,2,1,1,1,1,1,3,2,2,2,2,2,1,2,2,1,0,0,0,0,0
2936,1,0,0,2,0,0,4,1,1,1,1,0,3,1,2,2,2,2,1,4,3,1,0,0,0,0,0
2937,1,0,0,2,0,0,1,1,1,2,4,3,3,1,3,3,3,3,1,1,4,3,0,0,0,0,0
2939,2,2,0,2,0,1,1,1,1,2,4,3,3,1,3,3,3,3,1,1,4,4,0,0,0,0,0
2940,1,0,0,2,0,1,0,1,1,0,0,0,3,1,3,3,3,3,1,0,1,2,0,0,0,0,0
2941,2,0,0,2,0,1,0,0,1,1,2,1,3,1,3,3,3,3,1,0,1,4,0,0,0,0,0
2942,2,0,0,2,0,1,1,1,1,1,0,4,3,1,2,2,2,2,1,2,2,2,0,0,0,0,0
2944,2,0,0,2,0,1,3,1,1,1,0,3,3,1,2,2,2,2,1,2,3,1,0,0,0,0,0
