pr_number,priorities_number,author_identity,has_labels,mergable_state,has_assignees_content,is_weekday,comment_num,review_comment_num,commit_num,file_changed_num,total_add_line,total_delete_line,label_count,workload,pre_prs,change_num,accept_num,close_num,review_num,participants_count,title_words,body_words,has_bug,has_document,has_feature,has_improve,has_refactor
828,3,0,0,0,0,0,0,1,2,3,4,3,0,3,2,0,2,2,1,1,4,1,0,0,0,0,0
835,1,0,0,0,0,1,0,1,0,0,0,0,0,3,2,0,2,2,1,1,3,1,0,0,0,0,0
838,0,0,0,2,0,1,0,1,1,0,1,0,0,3,0,1,0,0,1,1,2,1,0,0,0,0,0
839,3,0,0,0,0,1,1,1,1,2,2,2,0,3,2,3,2,2,0,0,0,1,0,1,0,0,0
840,2,0,0,2,1,1,0,1,4,4,4,4,0,3,2,0,2,2,1,1,4,3,0,0,0,0,0
842,3,0,0,0,1,1,0,1,2,2,4,2,0,3,4,4,4,4,1,0,2,1,0,0,0,0,0
843,3,1,0,2,0,1,3,1,2,0,3,0,0,3,2,3,2,2,0,1,2,3,0,0,0,0,0
846,4,0,0,0,0,1,3,1,2,0,0,0,0,3,2,0,2,2,1,3,4,2,0,0,0,0,0
847,4,0,0,0,0,1,0,1,1,3,2,1,0,3,4,4,4,4,1,1,0,3,0,0,0,0,0
849,0,0,0,0,1,1,0,0,0,0,0,0,0,3,4,3,4,4,1,0,4,0,0,1,0,0,1
850,2,0,0,0,0,1,3,1,0,1,1,3,0,3,1,0,1,1,1,3,1,2,0,0,0,0,0
854,4,0,0,0,0,1,1,1,1,1,2,2,0,3,1,0,1,1,1,1,2,3,0,0,0,0,0
857,2,0,0,0,0,1,1,1,2,3,4,3,0,3,1,0,1,1,1,3,1,3,0,0,0,0,0
861,2,0,0,0,0,0,1,1,1,1,2,1,0,3,2,0,2,2,0,0,3,0,0,0,0,0,0
862,3,0,0,0,0,0,1,1,2,3,2,2,0,3,1,2,1,1,1,1,0,1,0,0,0,0,0
863,1,0,0,0,0,0,1,1,2,3,4,4,0,3,4,4,4,4,1,1,2,3,0,0,0,0,0
865,2,0,0,0,0,0,3,1,2,0,0,0,0,3,2,0,2,2,1,3,4,1,0,0,0,0,0
868,0,0,0,0,1,1,0,1,1,3,2,4,0,3,4,4,4,4,1,1,2,3,0,0,0,0,0
869,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,4,4,4,1,0,2,0,0,0,0,0,0
870,0,1,0,0,0,1,1,0,0,2,2,2,0,3,2,2,2,2,0,0,2,1,1,0,0,0,0
871,2,0,0,2,0,1,0,0,2,2,2,1,0,3,1,2,1,1,0,0,3,3,0,0,0,0,0
872,2,0,0,0,0,1,1,1,2,3,4,3,0,3,2,0,2,2,1,1,2,0,0,0,0,0,0
873,2,0,0,0,0,1,3,1,2,0,0,0,0,2,2,0,2,2,1,3,4,2,0,0,0,0,0
875,4,2,0,2,0,1,3,1,2,2,3,3,0,3,4,4,4,4,1,3,4,3,0,0,0,0,0
877,1,0,0,0,0,1,0,0,1,2,1,2,0,3,4,4,4,4,1,0,1,1,0,0,0,0,0
878,0,0,0,0,1,1,1,1,2,2,4,2,0,2,4,3,4,4,1,0,3,1,0,0,0,0,0
879,4,0,0,0,0,1,1,0,1,2,3,2,0,2,2,0,2,2,0,1,0,1,0,0,0,0,0
880,3,0,0,0,0,1,1,0,1,2,2,1,0,2,1,2,1,1,0,1,3,3,0,0,0,0,0
884,2,0,0,0,0,1,1,1,1,3,3,2,0,2,1,2,1,1,0,1,2,1,0,0,0,0,0
889,2,0,0,0,0,1,1,1,1,2,3,4,0,2,1,0,1,1,1,0,0,2,0,0,0,0,0
890,0,0,0,0,0,1,0,0,0,3,2,4,0,2,4,4,4,4,1,0,4,2,0,0,0,0,0
891,4,0,0,0,0,1,1,1,2,3,3,3,0,2,1,2,1,1,1,1,1,1,0,0,0,0,0
894,3,0,0,0,1,1,0,1,1,3,3,3,0,2,1,0,1,1,0,0,0,3,0,0,0,0,0
895,4,0,0,0,0,1,1,1,2,3,4,4,0,2,2,4,2,2,1,1,2,1,0,0,0,0,0
899,4,0,0,0,0,1,1,1,2,2,2,1,0,2,4,4,4,4,1,0,0,2,0,0,0,0,0
900,4,0,0,2,0,1,1,1,0,2,1,4,0,2,4,4,4,4,1,1,4,2,0,0,0,0,0
901,4,0,0,2,0,1,1,0,2,3,2,4,0,2,4,4,4,4,1,1,4,2,0,0,0,0,0
902,1,0,0,0,0,1,0,1,1,3,2,4,0,3,4,4,4,4,1,0,4,1,0,0,0,0,0
903,0,0,0,2,0,0,0,0,0,2,2,1,0,2,1,2,1,1,0,0,0,1,0,0,0,0,0
906,2,0,0,0,1,1,0,1,1,3,4,3,0,2,4,4,4,4,1,1,4,3,0,0,0,0,0
907,4,0,0,0,0,1,1,1,2,3,4,3,0,2,1,2,1,1,1,1,2,3,0,0,0,0,0
908,3,0,0,0,0,1,1,1,2,1,3,2,0,2,1,0,1,1,1,1,0,3,0,0,0,0,0
911,0,0,0,0,0,1,0,1,1,2,2,1,0,2,2,0,2,2,0,0,2,3,0,0,0,0,0
913,1,0,0,0,0,1,1,0,0,2,1,2,0,3,4,4,4,4,1,1,1,1,0,0,0,0,0
916,1,0,0,0,0,1,1,0,1,1,0,4,0,3,4,4,4,4,1,1,3,2,0,0,0,0,0
