3 qid:1 1:0 2:0 3:0 4:0 5:0.013793103448275862 6:0.00430416068866571 7:0.000132924281012564 8:3.190182744301536e-05 9:0.0 10:0.5564738292011019 11:0.5 12:0.027659574468085105 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0191038925461606 19:0.03337270100685341 20:0.025901056816181673 21:0.22929936305732485 22:0.0031413612565445027 23:0.0625 24:0.25 25:0.18181818181818182 26:0.023696682464454975 27:0.0 28:0.002652519893899204 29:0.013300270513976555 30:0.1111111111111111 31:0.5381263616557734 32:0.34517453798767966 33:0 # 321
4 qid:1 1:0 2:0 3:0 4:0 5:0.006896551724137931 6:0.0014347202295552368 7:7.97545686075384e-05 8:0.0 9:0.0 10:0.559228650137741 11:0.4 12:0.0 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.01904438625416222 19:0.03327198178057465 20:0.02582191811513351 21:0.22890559732664995 22:0.0011343804537521816 23:0.125 24:0.0625 25:0.045454545454545456 26:0.009478672985781991 27:0.0 28:0.0 29:0.011045987376014428 30:0.1111111111111111 31:0.5388525780682644 32:0.35749486652977414 33:0 # 322
2 qid:1 1:0 2:0 3:0 4:0 5:0.006896551724137931 6:0.0007173601147776184 7:0.000132924281012564 8:0.0 9:0.0 10:0.5619834710743802 11:0.55 12:0.006382978723404255 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.01898411920905411 19:0.03316981629024824 20:0.025741692107397806 21:0.2283477681545636 22:0.0004363001745200698 23:0.0625 24:0.0625 25:0.045454545454545456 26:0.004739336492890996 27:0.0 28:0.0 29:0.002705139765554554 30:0.1111111111111111 31:0.5395787944807553 32:0.35872689938398356 33:0 # 323
4 qid:1 1:0 2:0 3:2 4:0 5:0.013793103448275862 6:0.011477761836441894 7:0.00024458067706311775 8:0.0002392637058226152 9:0.0 10:0.5647382920110193 11:0.45 12:0.1 13:0.0 14:1.0 15:0.0 16:0.0 17:0.0 18:0.018924232397669084 19:0.033070372531380086 20:0.02566296174149986 21:0.2277934584094305 22:0.004013961605584642 23:0.25 24:0.125 25:0.09090909090909091 26:0.004739336492890996 27:0.0 28:0.013262599469496022 29:0.02479711451758341 30:0.1111111111111111 31:0.5410312273057372 32:0.38316221765913755 33:0 # 324
2 qid:1 1:0 2:0 3:2 4:0 5:0.006896551724137931 6:0.0007173601147776184 7:1.063394248100512e-05 8:1.063394248100512e-05 9:0.0 10:0.5674931129476584 11:0.35 12:0.0 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.01887319889720481 19:0.03297590251178909 20:0.02559123659347191 21:0.22740814299900697 22:0.0004363001745200698 23:0.0625 24:0.0625 25:0.045454545454545456 26:0.0 27:0.0 28:0.0017683465959328027 29:0.002705139765554554 30:0.1111111111111111 31:0.541757443718228 32:0.395482546201232 33:0 # 325
3 qid:1 1:0 2:0 3:0 4:0 5:0.013793103448275862 6:0.002152080344332855 7:9.038851108854352e-05 8:1.063394248100512e-05 9:0.0 10:0.5702479338842975 11:0.45 12:0.0015957446808510637 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.01881441082392901 19:0.03287294260290675 20:0.02551140659342604 21:0.2268602540834846 22:0.0034031413612565444 23:0.0625 24:0.0625 25:0.045454545454545456 26:0.004739336492890996 27:0.0 28:0.0017683465959328027 29:0.002254283137962128 30:0.1111111111111111 31:0.5432098765432098 32:0.4139630390143737 33:0 # 326
2 qid:1 1:0 2:0 3:0 4:0 5:0.006896551724137931 6:0.002152080344332855 7:6.912062612653329e-05 8:9.038851108854352e-05 9:0.0 10:0.5730027548209367 11:0.3 12:0.03031914893617021 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.018755990176111178 19:0.032773712714821886 20:0.025433545842351243 21:0.2264802631578947 22:0.002966841186736475 23:0.0625 24:0.0625 25:0.045454545454545456 26:0.0 27:0.007352941176470588 28:0.0035366931918656055 29:0.0036068530207394047 30:0.1111111111111111 31:0.5439360929557008 32:0.4262833675564682 33:0 # 327
2 qid:1 1:0 2:0 3:2 4:0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.5757575757575758 11:0.35 12:0.08138297872340426 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.01870073266758404 19:0.03267428057321529 20:0.025357245074435198 21:0.22593867847188065 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:0.0 28:0.0 29:0.0 30:0.0 31:0.0 32:0.0 33:0 # 328
4 qid:1 1:0 2:0 3:2 4:0 5:0.006896551724137931 6:0.0007173601147776184 7:1.063394248100512e-05 8:1.063394248100512e-05 9:0.0 10:0.5785123966942148 11:0.2 12:0.0 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.018642655858057383 19:0.03257280765218046 20:0.025278495866129496 21:0.2252370055573717 22:0.0004363001745200698 23:0.0625 24:0.0625 25:0.045454545454545456 26:0.0 27:0.0 28:0.0008841732979664014 29:0.0015779981965734896 30:0.1111111111111111 31:0.5446623093681917 32:0.4324435318275154 33:0 # 329
3 qid:1 1:0 2:0 3:2 4:0 5:0.006896551724137931 6:0.0007173601147776184 7:5.31697124050256e-05 8:3.7218798683517924e-05 9:0.0 10:0.581267217630854 11:0.7 12:0.030851063829787233 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.018585309565995977 19:0.032472370760310926 20:0.025200622710441295 21:0.2247026234316441 22:0.0004363001745200698 23:0.0625 24:0.0625 25:0.045454545454545456 26:0.0 27:0.0 28:0.0008841732979664014 29:0.0018034265103697023 30:0.1111111111111111 31:0.5453885257806826 32:0.43860369609856265 33:0 # 330
4 qid:1 1:0 2:0 3:2 4:0 5:0.006896551724137931 6:0.005738880918220947 7:0.00039345587179718947 8:3.7218798683517924e-05 9:0.0 10:0.5840220385674931 11:0.4 12:0.02553191489361702 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.01852924167328544 19:0.03237417967121003 20:0.02512448879145867 21:0.22417153996101366 22:0.006457242582897033 23:0.125 24:0.0625 25:0.045454545454545456 26:0.03317535545023697 27:0.004901960784313725 28:0.0008841732979664014 29:0.002254283137962128 30:0.1111111111111111 31:0.5461147421931736 32:0.4422997946611909 33:0 # 331
4 qid:1 1:0 2:0 3:2 4:0 5:0.006896551724137931 6:0.002152080344332855 7:0.0003456031306326664 8:8.507153984804096e-05 9:0.0 10:0.5867768595041323 11:0.4 12:0.054787234042553194 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.018473518813760817 19:0.032289559390369295 20:0.0250550002050896 21:0.2236437246963563 22:0.0018324607329842932 23:0.0625 24:0.0625 25:0.045454545454545456 26:0.004739336492890996 27:0.0 28:0.0017683465959328027 29:0.0036068530207394047 30:0.1111111111111111 31:0.5468409586056645 32:0.44845995893223817 33:0 # 332
2 qid:1 1:0 2:0 3:0 4:0 5:0.041379310344827586 6:0.02654232424677188 7:0.004189773337516018 8:0.0013983634362521734 9:0.0 10:0.5895316804407713 11:0.45 12:0.12819148936170213 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.01841979154187133 19:0.032203640423820665 20:0.024985937929066355 21:0.22311914756215692 22:0.033507853403141365 23:0.1875 24:0.125 25:0.09090909090909091 26:0.10900473933649289 27:0.029411764705882353 28:0.04332449160035367 29:0.04147880973850315 30:0.1111111111111111 31:0.55119825708061 32:0.4546201232032854 33:1 # 333
3 qid:1 1:0 2:0 3:2 4:0 5:0.006896551724137931 6:0.0007173601147776184 7:5.31697124050256e-05 8:0.0 9:0.0 10:0.5922865013774105 11:0.45 12:0.015957446808510637 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.018411639773157344 19:0.0322638325994649 20:0.02501034283934513 21:0.2234025430548849 22:0.0009598603839441536 23:0.0625 24:0.0625 25:0.045454545454545456 26:0.009478672985781991 27:0.0 28:0.0 29:0.0002254283137962128 30:0.1111111111111111 31:0.5519244734931009 32:0.4618069815195071 33:0 # 334
2 qid:1 1:0 2:0 3:0 4:0 5:0.013793103448275862 6:0.0014347202295552368 7:0.00012229033853155887 8:1.595091372150768e-05 9:0.0 10:0.5950413223140496 11:0.35 12:0.017553191489361703 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.01835550672506845 19:0.03216747474974585 20:0.024935048094246823 21:0.2228818998716303 22:0.0015706806282722514 23:0.0625 24:0.0625 25:0.045454545454545456 26:0.004739336492890996 27:0.0 28:0.0017683465959328027 29:0.0020288548241659153 30:0.1111111111111111 31:0.5533769063180828 32:0.4486652977412731 33:0 # 335
0 qid:1 1:0 2:0 3:2 4:0 5:0.10344827586206896 6:0.05667144906743185 7:0.016083838002520244 8:7.97545686075384e-05 9:0.0 10:0.5977961432506887 11:0.5 12:0.125531914893617 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.018300261127981114 19:0.03207430447132936 20:0.024861736497493674 21:0.22252439609662455 22:0.03455497382198953 23:0.25 24:0.3125 25:0.36363636363636365 26:0.36018957345971564 27:0.0 28:0.008841732979664015 29:0.0063119927862939585 30:0.1111111111111111 31:0.5642701525054467 32:0.393223819301848 33:0 # 336
1 qid:1 1:0 2:0 3:2 4:0 5:0.08275862068965517 6:0.01649928263988522 7:0.007571367046475645 8:0.002307565518378111 9:0.0 10:0.6005509641873278 11:0.3 12:0.08936170212765958 13:0.0 14:0.0 15:0.0 16:0.0 17:1.0 18:0.018247528598552918 19:0.03258069600994471 20:0.025075351235132923 21:0.22424242424242424 22:0.020593368237347295 23:0.125 24:0.0625 25:0.045454545454545456 26:0.13744075829383887 27:0.00980392156862745 28:0.019451812555260833 29:0.021866546438232642 30:0.1111111111111111 31:0.5729847494553377 32:0.3624229979466119 33:0 # 337
1 qid:1 1:0 2:0 3:2 4:0 5:0.006896551724137931 6:0.0007173601147776184 7:1.063394248100512e-05 8:1.063394248100512e-05 9:0.0 10:0.6033057851239669 11:0.4 12:0.027659574468085105 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.018270941999531644 19:0.03276554104848379 20:0.02517566505578572 21:0.22547304817936079 22:0.0006980802792321117 23:0.0625 24:0.0625 25:0.045454545454545456 26:0.0 27:0.0 28:0.0008841732979664014 29:0.0029305680793507666 30:0.1111111111111111 31:0.5737109658678287 32:0.417864476386037 33:0 # 338
4 qid:1 1:0 2:0 3:2 4:0 5:0.006896551724137931 6:0.003586800573888092 7:0.0001860939934175896 8:0.0 9:0.0 10:0.6060606060606061 11:0.4 12:0.0 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.01821626989568433 19:0.03266724632116402 20:0.025100212650734678 21:0.22495244134432468 22:0.0006980802792321117 23:0.1875 24:0.0625 25:0.045454545454545456 26:0.023696682464454975 27:0.0 28:0.0 29:0.008340847610459874 30:0.1111111111111111 31:0.5744371822803195 32:0.4080082135523614 33:0 # 339
2 qid:1 1:0 2:0 3:2 4:0 5:0.013793103448275862 6:0.0014347202295552368 7:6.380365488603072e-05 8:5.31697124050256e-06 9:0.0 10:0.1652892561983471 11:0.4 12:0.023936170212765957 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.018161566382484076 19:0.03257606721095231 20:0.025028133431257548 21:0.22443496127706655 22:0.00034904013961605586 23:0.0625 24:0.0625 25:0.045454545454545456 26:0.009478672985781991 27:0.0024509803921568627 28:0.0 29:0.0020288548241659153 30:0.1111111111111111 31:0.36528685548293394 32:0.0 33:0 # 341
1 qid:1 1:0 2:0 3:0 4:0 5:0.006896551724137931 6:0.0007173601147776184 7:1.063394248100512e-05 8:2.65848562025128e-05 9:0.0 10:0.6088154269972452 11:0.4 12:0.022340425531914895 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.018107369781821286 19:0.03248089979256605 20:0.024954419757455073 21:0.2240781594705326 22:0.0006108202443280978 23:0.0625 24:0.0625 25:0.045454545454545456 26:0.0 27:0.0 28:0.0017683465959328027 29:0.0018034265103697023 30:0.1111111111111111 31:0.5751633986928104 32:0.3182751540041067 33:0 # 342
2 qid:1 1:0 2:0 3:2 4:0 5:0.013793103448275862 6:0.003586800573888092 7:1.595091372150768e-05 8:0.0001063394248100512 9:0.0 10:0.16804407713498623 11:0.3 12:0.009042553191489361 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.018054211987862293 19:0.03238433499192652 20:0.024880584374635712 21:0.22356637863315001 22:0.004188481675392671 23:0.0625 24:0.125 25:0.09090909090909091 26:0.0 27:0.012254901960784314 28:0.002652519893899204 29:0.0024797114517583407 30:0.1111111111111111 31:0.36673928830791575 32:0.012320328542094455 33:0 # 343
4 qid:1 1:0 2:0 3:0 4:0 5:0.006896551724137931 6:0.0007173601147776184 7:5.31697124050256e-06 8:0.0 9:0.0 10:0.0 11:0.3 12:0.011170212765957447 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.018004044795107452 19:0.03228854095137759 20:0.024808682137890756 21:0.22321428571428573 22:0.00017452006980802793 23:0.0625 24:0.0625 25:0.045454545454545456 26:0.004739336492890996 27:0.0 28:0.0 29:0.0018034265103697023 30:0.1111111111111111 31:0.0 32:0.0 33:0 # 344
0 qid:1 1:0 2:0 3:2 4:0 5:0.12413793103448276 6:0.017934002869440458 7:0.004678934691642253 8:0.004556644353110694 9:0.0 10:0.17079889807162535 11:0.4 12:0.04946808510638298 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.017950620329840072 19:0.032192924645258254 20:0.024735158946516334 21:0.22270810557551146 22:0.020680628272251308 23:0.0625 24:0.25 25:0.22727272727272727 26:0.04265402843601896 27:0.022058823529411766 28:0.07073386383731212 29:0.018034265103697024 30:0.1111111111111111 31:0.37981118373275236 32:0.02464065708418891 33:0 # 345
0 qid:1 1:0 2:0 3:0 4:0 5:0.020689655172413793 6:0.0028694404591104736 7:6.380365488603072e-05 8:2.65848562025128e-05 9:0.0 10:0.17355371900826447 11:0.15 12:0.03031914893617021 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.018049393078192002 19:0.03226911212992426 20:0.024823172860465387 21:0.22485207100591717 22:0.002443280977312391 23:0.0625 24:0.0625 25:0.045454545454545456 26:0.0 27:0.0 28:0.0035366931918656055 29:0.002705139765554554 30:0.1111111111111111 31:0.38198983297022515 32:0.02464065708418891 33:0 # 346
1 qid:1 1:0 2:0 3:0 4:0 5:0.034482758620689655 6:0.002152080344332855 7:0.0006220856351387995 8:3.190182744301536e-05 9:0.0 10:0.0027548209366391185 11:0.3 12:0.006914893617021276 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.017997033537564766 19:0.032176253832992156 20:0.024751521120346228 21:0.22465455674584695 22:0.00034904013961605586 23:0.125 24:0.0625 25:0.09090909090909091 26:0.023696682464454975 27:0.0 28:0.002652519893899204 29:0.0040577096483318306 30:0.1111111111111111 31:0.0036310820624546117 32:0.006160164271047227 33:0 # 347
0 qid:1 1:0 2:0 3:2 4:0 5:0.1793103448275862 6:0.012195121951219513 7:0.0027648250450613312 8:4.785274116452304e-05 9:0.0 10:0.1763085399449036 11:0.35 12:0.01276595744680851 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.017945158175885663 19:0.03210427649034197 20:0.024690069873813832 21:0.22476780185758513 22:0.009598603839441536 23:0.1875 24:0.375 25:0.3181818181818182 26:0.0947867298578199 27:0.0024509803921568627 28:0.005305039787798408 29:0.032687105500450855 30:0.1111111111111111 31:0.4008714596949891 32:0.043121149897330596 33:0 # 348
0 qid:1 1:0 2:0 3:0 4:0 5:0.020689655172413793 6:0.007173601147776184 7:0.000579549865214779 8:0.0003456031306326664 9:0.0 10:0.1790633608815427 11:0.15 12:0.08351063829787234 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.017894114063493057 19:0.0321105390530217 20:0.0246663246690566 21:0.22812162370736222 22:0.007766143106457243 23:0.125 24:0.125 25:0.09090909090909091 26:0.02843601895734597 27:0.0 28:0.01856763925729443 29:0.005861136158701533 30:0.1111111111111111 31:0.40305010893246185 32:0.043121149897330596 33:0 # 349
4 qid:1 1:2 2:0 3:0 4:0 5:0.006896551724137931 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.25 12:0.0010638297872340426 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.01785317693018537 19:0.03203763452660536 20:0.024610159381075566 21:0.22791628193290242 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:0.0 28:0.0 29:0.0 30:0.1111111111111111 31:0.0 32:0.0 33:0 # 350
0 qid:1 1:2 2:0 3:0 4:0 5:0.006896551724137931 6:0.0014347202295552368 7:0.0003721879868351792 8:0.0 9:0.0 10:0.0 11:0.35 12:0.02127659574468085 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.017801126851671713 19:0.03194423034431205 20:0.02453840964527068 21:0.2274052478134111 22:0.00034904013961605586 23:0.0625 24:0.0625 25:0.045454545454545456 26:0.014218009478672985 27:0.0 28:0.0 29:0.003381424706943192 30:0.0 31:0.0 32:0.0 33:0 # 351
0 qid:1 1:0 2:0 3:0 4:0 5:0.006896551724137931 6:0.0007173601147776184 7:4.253576992402048e-05 8:5.31697124050256e-06 9:0.0 10:0.18181818181818182 11:0.4 12:0.03723404255319149 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.017749379389893596 19:0.03186476806203592 20:0.024473459806562632 21:0.22689718482252144 22:0.0007853403141361257 23:0.0625 24:0.0625 25:0.045454545454545456 26:0.004739336492890996 27:0.0 28:0.0008841732979664014 29:0.0015779981965734896 30:0.1111111111111111 31:0.4037763253449528 32:0.043121149897330596 33:0 # 352
1 qid:1 1:0 2:0 3:0 4:0 5:0.013793103448275862 6:0.0007173601147776184 7:2.126788496201024e-05 8:0.0 9:0.0 10:0.005509641873278237 11:0.3 12:0.0 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.01769810554169423 19:0.03177393327435841 20:0.024403340502202713 21:0.22639206712433255 22:0.00017452006980802793 23:0.0625 24:0.0625 25:0.045454545454545456 26:0.004739336492890996 27:0.0 28:0.0 29:0.0024797114517583407 30:0.1111111111111111 31:0.005083514887436456 32:0.03490759753593429 33:0 # 354
1 qid:1 1:0 2:0 3:0 4:0 5:0.013793103448275862 6:0.0014347202295552368 7:0.00031370130318965106 8:0.0 9:0.0 10:0.0 11:0.2 12:0.0047872340425531915 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.017646954947643092 19:0.03168286232026098 20:0.02433317323652825 21:0.2260419835716459 22:0.00034904013961605586 23:0.0625 24:0.0625 25:0.045454545454545456 26:0.014218009478672985 27:0.0 28:0.0 29:0.0040577096483318306 30:0.1111111111111111 31:0.0007262164124909223 32:0.0 33:0 # 355
2 qid:1 1:0 2:0 3:0 4:0 5:0.006896551724137931 6:0.0007173601147776184 7:0.001642944113315291 8:0.0 9:0.0 10:0.6115702479338843 11:0.3 12:1.0 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.01759609916969599 19:0.03160275292325891 20:0.02426838205151777 21:0.22569391779159714 22:0.00017452006980802793 23:0.0625 24:0.0625 25:0.045454545454545456 26:0.004739336492890996 27:0.0 28:0.0 29:0.0 30:0.1111111111111111 31:0.5758896151053013 32:0.1839835728952772 33:0 # 356
4 qid:1 1:0 2:0 3:0 4:0 5:0.006896551724137931 6:0.0007173601147776184 7:5.31697124050256e-06 8:5.31697124050256e-06 9:0.0 10:0.008264462809917356 11:0.4 12:0.0 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.017545535666334797 19:0.0315704069345455 20:0.024226496738770288 21:0.22519661222020568 22:0.00017452006980802793 23:0.0625 24:0.0625 25:0.045454545454545456 26:0.0 27:0.0 28:0.0008841732979664014 29:0.0029305680793507666 30:0.1111111111111111 31:0.005809731299927378 32:0.04722792607802875 33:0 # 357
0 qid:1 1:0 2:0 3:0 4:0 5:0.006896551724137931 6:0.0007173601147776184 7:4.253576992402048e-05 8:5.31697124050256e-06 9:0.0 10:0.011019283746556474 11:0.5 12:0.02872340425531915 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0174954335634545 19:0.03148013598570486 20:0.024157259594216277 21:0.2247021565374755 22:0.00017452006980802793 23:0.0625 24:0.0625 25:0.045454545454545456 26:0.0 27:0.0 28:0.0008841732979664014 29:0.0031559963931469793 30:0.1111111111111111 31:0.006535947712418301 32:0.05338809034907597 33:0 # 358
2 qid:1 1:0 2:0 3:0 4:0 5:0.06896551724137931 6:0.006456241032998565 7:0.0022543958059730853 8:0.00016482610845557937 9:0.0 10:0.6143250688705234 11:0.45 12:0.14095744680851063 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.017445617758304954 19:0.03139169778664083 20:0.02408904542338249 21:0.22421052631578947 22:0.0075043630017452 23:0.1875 24:0.0625 25:0.045454545454545456 26:0.04739336492890995 27:0.0 28:0.009725906277630416 29:0.008340847610459874 30:0.1111111111111111 31:0.5831517792302106 32:0.12238193018480492 33:0 # 360
0 qid:1 1:0 2:0 3:0 4:0 5:0.006896551724137931 6:0.0007173601147776184 7:5.31697124050256e-06 8:0.0 9:0.0 10:0.005509641873278237 11:0.2 12:0.0010638297872340426 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.017401205612539026 19:0.03138180296276036 20:0.02406107612970635 21:0.2250712250712251 22:0.0006980802792321117 23:0.0625 24:0.0625 25:0.045454545454545456 26:0.004739336492890996 27:0.0 28:0.0 29:0.0040577096483318306 30:0.1111111111111111 31:0.0014524328249818446 32:0.0 33:0 # 361
0 qid:1 1:0 2:0 3:0 4:0 5:0.006896551724137931 6:0.0007173601147776184 7:5.31697124050256e-06 8:0.0 9:0.0 10:0.008264462809917356 11:0.2 12:0.0010638297872340426 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.017351770369321586 19:0.03129283717533537 20:0.023992809909578517 21:0.22458133971291863 22:0.0004363001745200698 23:0.0625 24:0.0625 25:0.045454545454545456 26:0.004739336492890996 27:0.0 28:0.0 29:0.00969341749323715 30:0.1111111111111111 31:0.002178649237472767 32:0.006160164271047227 33:0 # 362
4 qid:1 1:2 2:0 3:0 4:0 5:0.006896551724137931 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.25 12:0.0005319148936170213 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.01730261521246798 19:0.0312043754433632 20:0.023924930466901837 21:0.22409422990905026 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:0.0 28:0.0 29:0.0 30:0.1111111111111111 31:0.0 32:0.0 33:0 # 363
4 qid:1 1:0 2:0 3:0 4:0 5:0.006896551724137931 6:0.0007173601147776184 7:2.126788496201024e-05 8:0.0 9:0.0 10:0.0 11:0.35 12:0.01702127659574468 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.017253737768364967 19:0.031116227490133364 20:0.023857345917560304 21:0.22360987213797204 22:0.00017452006980802793 23:0.0625 24:0.0625 25:0.045454545454545456 26:0.004739336492890996 27:0.0 28:0.0 29:0.003381424706943192 30:0.1111111111111111 31:0.0 32:0.0 33:0 # 364
