pr_number,priorities_number,author_identity,has_labels,mergable_state,has_assignees_content,self_accept_rate,self_closed_num_rate,self_contribution_rate,project_accept_rate,is_weekday,comment_num,review_comment_num,commit_num,file_changed_num,total_add_line,total_delete_line,label_count,workload,pre_prs,change_num,accept_num,close_num,review_num,participants_count,title_words,body_words,has_bug,has_document,has_feature,has_improve,has_refactor,deletions_per_week,additions_per_week,changes_per_week,per_lines_deleted_week_days,per_lines_added_week_days,per_lines_changed_week_days,deletions_per_pr,additions_per_pr,changes_per_pr,commits_average,comments_per_closed_pr,comments_per_merged_pr,close_latency,merge_latency
2170,3,2,0,0,0,0.9741641337386018,0.9954407294832827,0.47646632874728456,0.7081824764663287,0,0,0,1,3,7,7,0,12,658,312114,642,655,0,1,5,0,0,0,0,0,0,1130.157894736842,1260.1255060728745,2390.2834008097166,125.96842105263158,112.81052631578947,238.77894736842106,202.17668356263576,225.69152787834904,427.8682114409848,2.275887038377987,2.462381300219138,2.2464212678936604,8.113951789627466,3.411042944785276
2171,2,2,0,0,0,0.9742033383915023,0.9954476479514416,0.4768451519536903,0.7083936324167872,1,0,0,1,11,137,77,0,12,659,312128,643,656,0,1,9,15,0,0,0,0,0,1125.858870967742,1256.8024193548388,2382.6612903225805,174.52403846153845,242.09615384615384,416.6201923076923,202.03545586107091,225.53328509406657,427.56874095513746,2.2749638205499276,2.4605839416058393,2.244126659856997,8.108759124087591,3.4085801838610825
2172,3,1,1,0,0,0.7692307692307693,1.0,0.009399855386840203,0.7086044830079538,1,0,2,2,8,52,38,2,12,13,15776,10,13,7,2,10,6,0,0,0,0,0,1125.858870967742,1256.8024193548388,2382.6612903225805,161.88212927756655,170.61596958174906,332.4980988593156,201.94504699927694,225.46926970354303,427.41431670282,2.2740419378163415,2.458789204959883,2.2418367346938775,8.103574033552151,3.406122448979592
2174,4,1,0,0,0,0.7857142857142857,1.0,0.010115606936416185,0.7088150289017341,1,0,0,1,2,22,10,0,12,14,15866,11,14,0,1,8,0,0,0,0,0,0,1125.858870967742,1256.8024193548388,2382.6612903225805,137.35537190082644,269.05371900826447,406.40909090909093,201.82658959537574,225.34393063583815,427.17052023121386,2.273843930635838,2.456997084548105,2.2395514780835883,8.098396501457726,3.403669724770642
2177,4,0,0,0,0,0.0,1.0,0.0007220216606498195,0.7090252707581227,1,1,0,1,1,1,1,0,12,1,2999,0,1,0,2,2,4,0,0,0,0,0,1125.858870967742,1256.8024193548388,2382.6612903225805,122.00943396226415,329.75,451.75943396226415,201.68808664259927,225.1971119133574,426.88519855595666,2.2729241877256317,2.4552075746540423,2.2372708757637474,8.093226511289147,3.4012219959266803
2180,4,1,0,0,0,0.8,1.0,0.010822510822510822,0.7092352092352092,1,2,0,1,3,23,21,0,12,15,15898,12,15,0,2,5,2,0,0,0,0,0,1121.8433734939758,1252.6064257028113,2374.4497991967874,136.8312757201646,268.037037037037,404.86831275720164,201.54329004329006,225.03535353535352,426.57864357864355,2.272005772005772,2.4541484716157207,2.236012207527976,8.08806404657933,3.3987792472024414
2182,2,2,0,0,0,1,0,0.0,0.7094448449891853,1,4,0,1,1,4,2,0,12,0,0,0,0,0,2,9,48,0,0,0,0,0,1121.8433734939758,1252.6064257028113,2374.4497991967874,523.2382978723405,257.18297872340423,780.4212765957446,201.41312184571018,224.8896899783706,426.3028118240808,2.2710886806056236,2.453818181818182,2.2357723577235773,8.08290909090909,3.3963414634146343
2184,2,1,0,0,0,0.8125,1.0,0.011527377521613832,0.7089337175792507,1,1,0,2,10,11,13,0,12,16,15942,13,16,0,2,4,29,0,0,0,0,0,1117.448,1247.704,2365.152,121.44131455399061,328.206572769953,449.6478873239437,201.26945244956772,224.73054755043228,426.0,2.2701729106628243,2.4549418604651163,2.2357723577235773,8.077761627906977,3.3963414634146343
2185,3,2,0,0,0,0.9742424242424242,0.9954545454545455,0.47516198704103674,0.709143268538517,1,1,0,1,7,282,1398,0,12,660,312342,644,657,0,1,2,0,0,0,0,0,0,1117.448,1247.704,2365.152,120.93457943925233,326.72429906542055,447.6588785046729,201.133909287257,224.57667386609072,425.7105831533477,2.2699784017278617,2.4538852578068266,2.234517766497462,8.072621641249093,3.3939086294416243
2191,2,0,0,0,0,1,0,0.0,0.7093525179856115,1,2,2,1,4,59,7,0,12,0,0,0,0,0,2,9,26,0,0,0,0,0,1118.617529880478,1243.9003984063745,2362.5179282868526,174.05741626794259,241.5933014354067,415.6507177033493,201.994964028777,224.6179856115108,426.61294964028775,2.2690647482014388,2.452830188679245,2.233265720081136,8.067489114658926,3.391480730223124
2198,0,1,1,0,0,0.8235294117647058,1.0,0.012221423436376708,0.7095614665708123,1,0,0,2,3,7,5,2,12,17,15966,14,17,0,1,11,7,0,0,0,0,0,1114.2063492063492,1239.1984126984128,2353.404761904762,521.0296610169491,256.1101694915254,777.1398305084746,201.8547807332854,224.49892163910854,426.35370237239397,2.2681524083393243,2.4525018129079044,2.2330293819655522,8.06236403190718,3.3890577507598785
2202,4,0,0,0,0,1.0,1.0,0.0007183908045977011,0.7097701149425287,1,1,0,1,1,1,1,0,12,1,4,1,1,0,2,5,0,0,0,0,0,0,1109.8221343873518,1234.3280632411067,2344.1501976284585,173.26190476190476,240.72380952380954,413.98571428571427,201.71336206896552,224.3426724137931,426.0560344827586,2.2679597701149423,2.4507246376811596,2.230769230769231,8.060144927536232,3.3906882591093117
2203,2,0,0,0,0,1.0,1.0,0.0014357501794687725,0.709978463747308,1,5,0,1,1,1,1,0,12,2,6,2,2,0,2,5,0,0,0,0,0,0,1109.8221343873518,1234.3280632411067,2344.1501976284585,172.44549763033174,239.58767772511848,412.0331753554502,201.56927494615937,224.18234027279254,425.7516152189519,2.2670495333811918,2.44967414916727,2.2295247724974723,8.055032585083273,3.3882709807886755
2205,1,1,1,0,0,0.8333333333333334,1.0,0.01291248206599713,0.7101865136298422,1,2,2,4,4,79,37,2,12,18,15978,15,18,7,2,6,3,0,0,0,0,0,1105.4606299212599,1229.476377952756,2334.9370078740158,171.63679245283018,238.46226415094338,410.0990566037736,201.42539454806314,224.02223816355811,425.4476327116212,2.2661406025824964,2.451519536903039,2.2323232323232323,8.049927641099856,3.385858585858586
2209,2,2,1,0,0,0.9742813918305597,0.9954614220877458,0.4738351254480287,0.7103942652329749,1,1,0,1,3,171,141,2,12,661,314022,645,658,0,1,8,23,0,0,0,0,0,1101.270588235294,1224.964705882353,2326.235294117647,171.00469483568074,237.71361502347418,408.71830985915494,201.30752688172043,223.91827956989246,425.2258064516129,2.2673835125448027,2.4511930585683297,2.2320887991927347,8.045553145336225,3.384460141271443
2210,2,2,1,0,0,0.972809667673716,0.9939577039274925,0.47421203438395415,0.7098853868194842,1,0,0,1,12,26,18,1,13,662,314334,646,658,0,1,9,86,0,0,0,0,0,1101.270588235294,1224.964705882353,2326.235294117647,170.8644859813084,237.4018691588785,408.26635514018693,201.26432664756447,223.88037249283667,425.14469914040114,2.2664756446991405,2.4511930585683297,2.2320887991927347,8.045553145336225,3.384460141271443
2212,3,2,1,0,0,0.9728506787330317,0.9939668174962293,0.47458840372226196,0.7100930565497494,1,0,1,1,7,48,184,2,13,663,314378,647,659,278,1,11,39,0,0,0,0,0,1101.270588235294,1224.964705882353,2326.235294117647,170.15348837209302,236.41860465116278,406.57209302325583,201.1331424481031,223.73872584108804,424.8718682891911,2.2655690765926986,2.4501445086705202,2.2308467741935485,8.040462427745664,3.382056451612903
2222,4,0,1,0,0,1,0,0.0,0.7110157367668097,1,5,0,1,4,41,14,2,12,0,0,0,0,0,2,4,19,1,0,1,0,0,1098.30859375,1221.13671875,2319.4453125,170.21759259259258,235.5462962962963,405.7638888888889,201.120886981402,223.61301859799713,424.73390557939916,2.2646638054363377,2.4466089466089467,2.22635814889336,8.030303030303031,3.3772635814889336
2223,4,0,0,0,0,1.0,1.0,0.0007147962830593281,0.7112223016440314,1,1,0,1,3,4,4,0,12,1,55,1,1,0,2,3,5,0,0,0,0,0,1098.30859375,1221.13671875,2319.4453125,169.49769585253455,234.64976958525347,404.147465437788,200.98713366690492,223.48248749106506,424.46962115797,2.263759828448892,2.44844989185292,2.229145728643216,8.025234318673396,3.3748743718592964
2224,1,1,0,0,0,0.8421052631578947,1.0,0.013571428571428571,0.7114285714285714,1,1,0,1,2,8,5,0,12,19,16094,16,19,0,2,5,8,0,0,0,0,0,1098.30859375,1221.13671875,2319.4453125,168.73853211009174,233.59174311926606,402.3302752293578,200.84642857142856,223.3257142857143,424.17214285714283,2.262857142857143,2.4474063400576367,2.2279116465863456,8.020172910662824,3.3724899598393576
